s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CELLULOSE,MLR_PRODUCTS
 2.4713263E+001, 1.1332059E+001,-1.0818453E-001,-1.2160166E+001,-1.3951370E-001, 3.0327049E-003, 0.0000000E+000, 0.0000000E+000,-1.2420814E+000,-1.0727724E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.4756975E+001, 1.1331007E+001,-1.0810512E-001,-1.1799968E+001,-1.3912226E-001, 3.0326730E-003, 0.0000000E+000, 0.0000000E+000,-8.8011202E-001,-7.1315490E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.4800686E+001, 1.1331877E+001,-1.0825915E-001,-1.1373995E+001,-1.3871011E-001, 3.0333499E-003, 0.0000000E+000, 0.0000000E+000,-4.7708371E-001,-2.8605444E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.4844398E+001, 1.1332551E+001,-1.0826939E-001,-1.0943301E+001,-1.3827526E-001, 3.0333644E-003, 0.0000000E+000, 0.0000000E+000,-3.1557007E-002, 1.4573858E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.4888109E+001, 1.1333077E+001,-1.0843843E-001,-1.0663256E+001,-1.3765747E-001, 3.0332449E-003, 0.0000000E+000, 0.0000000E+000, 3.7051343E-001, 4.2675809E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.4931820E+001, 1.1333492E+001,-1.0854794E-001,-1.0558534E+001,-1.3728281E-001, 3.0328926E-003, 0.0000000E+000, 0.0000000E+000, 5.6906491E-001, 5.3215951E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.4975533E+001, 1.1333816E+001,-1.0868064E-001,-1.0559406E+001,-1.3695364E-001, 3.0324238E-003, 0.0000000E+000, 0.0000000E+000, 6.0227749E-001, 5.3180859E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5019243E+001, 1.1336128E+001,-1.0877747E-001,-1.0565725E+001,-1.3670339E-001, 3.0325913E-003, 0.0000000E+000, 0.0000000E+000, 5.5812732E-001, 5.2795419E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5062956E+001, 1.1338975E+001,-1.1765208E-001,-1.0571510E+001,-1.3650877E-001, 3.0322404E-003, 0.0000000E+000, 0.0000000E+000, 5.2161474E-001, 5.1633683E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5106667E+001, 1.1339542E+001,-1.0908914E-001,-1.0611939E+001,-1.3636718E-001, 3.0318070E-003, 0.0000000E+000, 0.0000000E+000, 5.0443942E-001, 4.8517893E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5150377E+001, 1.1334437E+001,-1.0918764E-001,-1.0656130E+001,-1.3627633E-001, 3.0322467E-003, 0.0000000E+000, 0.0000000E+000, 4.7816604E-001, 4.3587559E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5194090E+001, 1.1330858E+001,-1.0929200E-001,-1.0691319E+001,-1.3613901E-001, 3.0336300E-003, 0.0000000E+000, 0.0000000E+000, 4.5001265E-001, 3.9714202E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5237801E+001, 1.1331503E+001,-1.0941541E-001,-1.0686904E+001,-1.3599722E-001, 3.0343044E-003, 0.0000000E+000, 0.0000000E+000, 4.1668906E-001, 4.0222104E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5281513E+001, 1.1331888E+001,-1.0957763E-001,-1.0656511E+001,-1.3593337E-001, 3.0340164E-003, 0.0000000E+000, 0.0000000E+000, 4.3614485E-001, 4.3290011E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5325224E+001, 1.1332129E+001,-1.0969675E-001,-1.0593849E+001,-1.3597915E-001, 3.0334172E-003, 0.0000000E+000, 0.0000000E+000, 4.8154798E-001, 4.9563789E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5368937E+001, 1.1332203E+001,-1.0983574E-001,-1.0493314E+001,-1.3605180E-001, 3.0327355E-003, 0.0000000E+000, 0.0000000E+000, 5.6318884E-001, 5.9603426E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5412647E+001, 1.1332271E+001,-1.1004317E-001,-1.0374675E+001,-1.3615480E-001, 3.0320439E-003, 0.0000000E+000, 0.0000000E+000, 6.7392556E-001, 7.1443027E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5456358E+001, 1.1332730E+001,-1.1029284E-001,-1.0255148E+001,-1.3625255E-001, 3.0317878E-003, 0.0000000E+000, 0.0000000E+000, 8.0080201E-001, 8.3406769E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5500071E+001, 1.1337521E+001,-1.1053493E-001,-1.0133280E+001,-1.3636688E-001, 3.0314603E-003, 0.0000000E+000, 0.0000000E+000, 8.9420034E-001, 9.6036986E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5543781E+001, 1.1335770E+001,-1.1075614E-001,-1.0007344E+001,-1.3650102E-001, 3.0313584E-003, 0.0000000E+000, 0.0000000E+000, 1.0120132E+000, 1.0842007E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5587494E+001, 1.1336839E+001,-1.1895500E-001,-9.8799307E+000,-1.3654167E-001, 3.0314453E-003, 0.0000000E+000, 0.0000000E+000, 1.1012848E+000, 1.2044432E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5631205E+001, 1.1334905E+001,-1.2008391E-001,-9.8076516E+000,-1.3652009E-001, 3.0321415E-003, 0.0000000E+000, 0.0000000E+000, 1.1775317E+000, 1.2736817E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5674917E+001, 1.1334348E+001,-1.1116568E-001,-9.8322970E+000,-1.3656675E-001, 3.0324588E-003, 0.0000000E+000, 0.0000000E+000, 1.1866742E+000, 1.2573509E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5718628E+001, 1.1331481E+001,-1.1132035E-001,-1.0001811E+001,-1.3657021E-001, 3.0321787E-003, 0.0000000E+000, 0.0000000E+000, 1.0947501E+000, 1.0848120E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5762339E+001, 1.1329864E+001,-1.1149959E-001,-1.0311601E+001,-1.3662949E-001, 3.0319275E-003, 0.0000000E+000, 0.0000000E+000, 8.3311459E-001, 7.7316606E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5806051E+001, 1.1333925E+001,-1.2328395E-001,-1.0724602E+001,-1.3664810E-001, 3.0316589E-003, 0.0000000E+000, 0.0000000E+000, 4.2687375E-001, 3.5242197E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5849762E+001, 1.1337292E+001,-1.3312501E-001,-1.1269909E+001,-1.3670216E-001, 3.0316453E-003, 0.0000000E+000, 0.0000000E+000,-3.9727534E-002,-1.9941301E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5893475E+001, 1.1345517E+001,-1.3272746E-001,-1.1949455E+001,-1.3676877E-001, 3.0319678E-003, 0.0000000E+000, 0.0000000E+000,-6.4439748E-001,-8.7040244E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5931866E+001, 1.1553969E+001,-1.5267675E-001,-1.2594404E+001,-1.3757303E-001, 3.0314028E-003, 0.0000000E+000, 0.0000000E+000,-1.2754333E+000,-1.3276533E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.5970257E+001, 1.1500817E+001,-1.4188984E-001,-1.3200244E+001,-1.3699976E-001, 3.0311463E-003, 0.0000000E+000, 0.0000000E+000,-1.7314712E+000,-1.9752857E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6008648E+001, 1.1456343E+001,-1.4242550E-001,-1.3697582E+001,-1.3715527E-001, 3.0310922E-003, 0.0000000E+000, 0.0000000E+000,-2.3284490E+000,-2.5177880E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6047039E+001, 1.1422800E+001,-1.2092065E-001,-1.4062539E+001,-1.3719447E-001, 3.0306738E-003, 0.0000000E+000, 0.0000000E+000,-2.8008301E+000,-2.8948244E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6085430E+001, 1.1394554E+001,-1.0985094E-001,-1.4285941E+001,-1.3737121E-001, 3.0304321E-003, 0.0000000E+000, 0.0000000E+000,-3.1070723E+000,-3.1355791E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6127661E+001, 1.1227980E+001,-1.0943700E-001,-1.4386396E+001,-1.3746848E-001, 3.0315488E-003, 0.0000000E+000, 0.0000000E+000,-3.2957694E+000,-3.4022903E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6169891E+001, 1.1253140E+001,-1.0906664E-001,-1.4344876E+001,-1.3751298E-001, 3.0321810E-003, 0.0000000E+000, 0.0000000E+000,-3.4787277E+000,-3.3352836E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6212122E+001, 1.1270799E+001,-1.0864183E-001,-1.4234897E+001,-1.3748122E-001, 3.0324211E-003, 0.0000000E+000, 0.0000000E+000,-3.3610917E+000,-3.2071888E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6254353E+001, 1.1286651E+001,-1.0832019E-001,-1.4158767E+001,-1.3740240E-001, 3.0327230E-003, 0.0000000E+000, 0.0000000E+000,-3.2285282E+000,-3.1148058E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6296583E+001, 1.1298484E+001,-1.0796456E-001,-1.4222323E+001,-1.3729200E-001, 3.0331022E-003, 0.0000000E+000, 0.0000000E+000,-3.1763687E+000,-3.1660627E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6338814E+001, 1.1307350E+001,-1.0766876E-001,-1.4410252E+001,-1.3726544E-001, 3.0330534E-003, 0.0000000E+000, 0.0000000E+000,-3.2743859E+000,-3.3448030E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6381044E+001, 1.1317459E+001,-1.1792909E-001,-1.4597274E+001,-1.3715240E-001, 3.0328517E-003, 0.0000000E+000, 0.0000000E+000,-3.4739270E+000,-3.5318639E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6423275E+001, 1.1331021E+001,-1.2762488E-001,-1.4700076E+001,-1.3716621E-001, 3.0319608E-003, 0.0000000E+000, 0.0000000E+000,-3.6243705E+000,-3.6308148E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6465504E+001, 1.1334443E+001,-1.2732866E-001,-1.4668446E+001,-1.3710550E-001, 3.0310787E-003, 0.0000000E+000, 0.0000000E+000,-3.6618198E+000,-3.5954065E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6507734E+001, 1.1333182E+001,-1.2711310E-001,-1.4436082E+001,-1.3709947E-001, 3.0315694E-003, 0.0000000E+000, 0.0000000E+000,-3.5340098E+000,-3.3640812E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6549965E+001, 1.1334486E+001,-1.3101931E-001,-1.4044364E+001,-1.3711513E-001, 3.0312918E-003, 0.0000000E+000, 0.0000000E+000,-3.2144449E+000,-2.9749814E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6592196E+001, 1.1332527E+001,-1.2845132E-001,-1.3667853E+001,-1.3714257E-001, 3.0305924E-003, 0.0000000E+000, 0.0000000E+000,-2.7715372E+000,-2.5978895E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6634426E+001, 1.1334316E+001,-1.2710119E-001,-1.3417494E+001,-1.3715329E-001, 3.0302268E-003, 0.0000000E+000, 0.0000000E+000,-2.4088545E+000,-2.3444024E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6676657E+001, 1.1334804E+001,-1.1666802E-001,-1.3268193E+001,-1.3710258E-001, 3.0291899E-003, 0.0000000E+000, 0.0000000E+000,-2.2165792E+000,-2.1841306E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6718887E+001, 1.1327240E+001,-1.0428964E-001,-1.3230390E+001,-1.3715371E-001, 3.0290572E-003, 0.0000000E+000, 0.0000000E+000,-2.1209522E+000,-2.1415645E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6761118E+001, 1.1324081E+001,-1.0399309E-001,-1.3223188E+001,-1.3719780E-001, 3.0287956E-003, 0.0000000E+000, 0.0000000E+000,-2.1543175E+000,-2.1372686E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6803349E+001, 1.1324703E+001,-1.0377993E-001,-1.3268056E+001,-1.3718289E-001, 3.0285956E-003, 0.0000000E+000, 0.0000000E+000,-2.1833736E+000,-2.1812873E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6845579E+001, 1.1325309E+001,-1.0373760E-001,-1.3342683E+001,-1.3722264E-001, 3.0282002E-003, 0.0000000E+000, 0.0000000E+000,-2.2505517E+000,-2.2553065E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6887810E+001, 1.1327429E+001,-1.0346988E-001,-1.3369744E+001,-1.3724819E-001, 3.0285720E-003, 0.0000000E+000, 0.0000000E+000,-2.2997911E+000,-2.2800046E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6930040E+001, 1.1329025E+001,-1.0318419E-001,-1.3315903E+001,-1.3727250E-001, 3.0295866E-003, 0.0000000E+000, 0.0000000E+000,-2.2767267E+000,-2.2243052E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.6972269E+001, 1.1330172E+001,-1.0297330E-001,-1.3200077E+001,-1.3728278E-001, 3.0302200E-003, 0.0000000E+000, 0.0000000E+000,-2.1828375E+000,-2.1071304E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7014500E+001, 1.1331923E+001,-1.0273743E-001,-1.3010851E+001,-1.3728291E-001, 3.0302305E-003, 0.0000000E+000, 0.0000000E+000,-2.0269159E+000,-1.9159176E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7056730E+001, 1.1337115E+001,-1.1099964E-001,-1.2804320E+001,-1.3728572E-001, 3.0303952E-003, 0.0000000E+000, 0.0000000E+000,-1.8310960E+000,-1.7124598E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7098961E+001, 1.1341597E+001,-1.1874881E-001,-1.2566793E+001,-1.3731684E-001, 3.0306831E-003, 0.0000000E+000, 0.0000000E+000,-1.6202021E+000,-1.4782305E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7141191E+001, 1.1338114E+001,-1.1050614E-001,-1.2275766E+001,-1.3736010E-001, 3.0307866E-003, 0.0000000E+000, 0.0000000E+000,-1.3442450E+000,-1.1824881E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7183422E+001, 1.1330221E+001,-1.0231332E-001,-1.1927440E+001,-1.3740083E-001, 3.0307229E-003, 0.0000000E+000, 0.0000000E+000,-1.0374661E+000,-8.3390255E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7225653E+001, 1.1327817E+001,-1.0266490E-001,-1.1546646E+001,-1.3742264E-001, 3.0302678E-003, 0.0000000E+000, 0.0000000E+000,-6.7195862E-001,-4.5588614E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7267883E+001, 1.1329235E+001,-1.0272522E-001,-1.1159398E+001,-1.3742020E-001, 3.0302239E-003, 0.0000000E+000, 0.0000000E+000,-2.7839858E-001,-6.7278037E-002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7310114E+001, 1.1330302E+001,-1.0278670E-001,-1.0774521E+001,-1.3740767E-001, 3.0294619E-003, 0.0000000E+000, 0.0000000E+000, 1.1371414E-001, 3.1861593E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7352345E+001, 1.1331104E+001,-1.0298820E-001,-1.0427131E+001,-1.3746545E-001, 3.0287849E-003, 0.0000000E+000, 0.0000000E+000, 4.8113896E-001, 6.6654816E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7394575E+001, 1.1333048E+001,-1.0318221E-001,-1.0180680E+001,-1.3746515E-001, 3.0290665E-003, 0.0000000E+000, 0.0000000E+000, 8.0753647E-001, 9.1474908E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7436806E+001, 1.1342111E+001,-1.1349872E-001,-1.0017055E+001,-1.3746989E-001, 3.0291265E-003, 0.0000000E+000, 0.0000000E+000, 1.0071328E+000, 1.0771164E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7479034E+001, 1.1345188E+001,-1.2641130E-001,-9.8916764E+000,-1.3754576E-001, 3.0294566E-003, 0.0000000E+000, 0.0000000E+000, 1.1262657E+000, 1.1925841E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7521265E+001, 1.1339792E+001,-1.2554798E-001,-9.8313781E+000,-1.3766981E-001, 3.0293625E-003, 0.0000000E+000, 0.0000000E+000, 1.2079297E+000, 1.2482254E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7563496E+001, 1.1336246E+001,-1.0375292E-001,-9.8485157E+000,-1.3781026E-001, 3.0287852E-003, 0.0000000E+000, 0.0000000E+000, 1.2338206E+000, 1.2491957E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7605726E+001, 1.1330971E+001,-1.0399405E-001,-9.9834990E+000,-1.3801684E-001, 3.0294905E-003, 0.0000000E+000, 0.0000000E+000, 1.1707488E+000, 1.1084907E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7647957E+001, 1.1326547E+001,-1.0415110E-001,-1.0220483E+001,-1.3823665E-001, 3.0295554E-003, 0.0000000E+000, 0.0000000E+000, 9.6907074E-001, 8.6670535E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7690187E+001, 1.1326321E+001,-1.0425180E-001,-1.0540659E+001,-1.3844860E-001, 3.0296287E-003, 0.0000000E+000, 0.0000000E+000, 6.9896776E-001, 5.4599132E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7732418E+001, 1.1328057E+001,-1.0453461E-001,-1.0892435E+001,-1.3867165E-001, 3.0296193E-003, 0.0000000E+000, 0.0000000E+000, 3.5943649E-001, 1.9544554E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7774649E+001, 1.1336538E+001,-1.1413901E-001,-1.1202051E+001,-1.3899858E-001, 3.0297035E-003, 0.0000000E+000, 0.0000000E+000, 1.8976206E-002,-1.1562116E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7816879E+001, 1.1335847E+001,-1.1474389E-001,-1.1457681E+001,-1.3924630E-001, 3.0294598E-003, 0.0000000E+000, 0.0000000E+000,-2.5302426E-001,-3.7279498E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7859110E+001, 1.1332960E+001,-1.1539703E-001,-1.1614427E+001,-1.3946957E-001, 3.0296599E-003, 0.0000000E+000, 0.0000000E+000,-4.7030985E-001,-5.3330422E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7901340E+001, 1.1341203E+001,-1.2699164E-001,-1.1684355E+001,-1.3966403E-001, 3.0300060E-003, 0.0000000E+000, 0.0000000E+000,-5.9112741E-001,-6.0677797E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7943569E+001, 1.1342198E+001,-1.4433706E-001,-1.1694947E+001,-1.3991296E-001, 3.0291067E-003, 0.0000000E+000, 0.0000000E+000,-6.3657419E-001,-6.3397029E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.7985800E+001, 1.1343521E+001,-1.3982377E-001,-1.1651867E+001,-1.4022130E-001, 3.0296691E-003, 0.0000000E+000, 0.0000000E+000,-6.3384153E-001,-5.8536107E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8028030E+001, 1.1340140E+001,-1.1854425E-001,-1.1522891E+001,-1.4041711E-001, 3.0307435E-003, 0.0000000E+000, 0.0000000E+000,-5.4696893E-001,-4.3868146E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8070261E+001, 1.1337884E+001,-1.3260757E-001,-1.1339388E+001,-1.4062706E-001, 3.0312206E-003, 0.0000000E+000, 0.0000000E+000,-3.7745140E-001,-2.7170693E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8112492E+001, 1.1340823E+001,-1.2974469E-001,-1.1112345E+001,-1.4079783E-001, 3.0312920E-003, 0.0000000E+000, 0.0000000E+000,-1.8136154E-001,-3.9032702E-002, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8154722E+001, 1.1350415E+001,-1.3679713E-001,-1.0855959E+001,-1.4095042E-001, 3.0314957E-003, 0.0000000E+000, 0.0000000E+000, 7.8939902E-002, 2.1973949E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8201176E+001, 1.1197591E+001,-1.3808045E-001,-1.0530536E+001,-1.4112492E-001, 3.0317461E-003, 0.0000000E+000, 0.0000000E+000, 3.5920111E-001, 3.9088216E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8247629E+001, 1.1233589E+001,-1.3936099E-001,-1.0212478E+001,-1.4112882E-001, 3.0316579E-003, 0.0000000E+000, 0.0000000E+000, 5.5131162E-001, 7.4365273E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8294083E+001, 1.1255974E+001,-1.2732435E-001,-9.9871593E+000,-1.4114155E-001, 3.0314311E-003, 0.0000000E+000, 0.0000000E+000, 8.5530162E-001, 1.0033802E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8340536E+001, 1.1267679E+001,-1.1875525E-001,-9.9121935E+000,-1.4108632E-001, 3.0307681E-003, 0.0000000E+000, 0.0000000E+000, 1.0793591E+000, 1.0986746E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8386990E+001, 1.1285946E+001,-1.2785668E-001,-9.9920658E+000,-1.4104578E-001, 3.0310285E-003, 0.0000000E+000, 0.0000000E+000, 1.0817314E+000, 1.0280087E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8433443E+001, 1.1294039E+001,-1.1839959E-001,-1.0280168E+001,-1.4096861E-001, 3.0315176E-003, 0.0000000E+000, 0.0000000E+000, 8.9813734E-001, 7.5753454E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8479897E+001, 1.1301644E+001,-1.1818509E-001,-1.0774942E+001,-1.4091833E-001, 3.0316165E-003, 0.0000000E+000, 0.0000000E+000, 5.2085088E-001, 2.7062977E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8526350E+001, 1.1309213E+001,-1.1793781E-001,-1.1482263E+001,-1.4094667E-001, 3.0311148E-003, 0.0000000E+000, 0.0000000E+000,-8.8014904E-002,-4.2890378E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8572803E+001, 1.1314500E+001,-1.1745643E-001,-1.2317923E+001,-1.4094181E-001, 3.0310373E-003, 0.0000000E+000, 0.0000000E+000,-8.7048317E-001,-1.2587899E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8619257E+001, 1.1319319E+001,-1.1693174E-001,-1.3130800E+001,-1.4095286E-001, 3.0314003E-003, 0.0000000E+000, 0.0000000E+000,-1.7108573E+000,-2.0663345E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8665710E+001, 1.1320437E+001,-1.1608091E-001,-1.3785136E+001,-1.4097639E-001, 3.0315545E-003, 0.0000000E+000, 0.0000000E+000,-2.4558529E+000,-2.7187242E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8712164E+001, 1.1317052E+001,-1.0364827E-001,-1.4224260E+001,-1.4098367E-001, 3.0321329E-003, 0.0000000E+000, 0.0000000E+000,-2.9962111E+000,-3.1488079E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8758617E+001, 1.1315760E+001,-1.0317102E-001,-1.4468211E+001,-1.4094077E-001, 3.0321946E-003, 0.0000000E+000, 0.0000000E+000,-3.2879015E+000,-3.3935306E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8805071E+001, 1.1320134E+001,-1.0269640E-001,-1.4453256E+001,-1.4082534E-001, 3.0326274E-003, 0.0000000E+000, 0.0000000E+000,-3.3901954E+000,-3.3736113E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8846376E+001, 1.1518369E+001,-1.0219449E-001,-1.4203307E+001,-1.4072876E-001, 3.0331920E-003, 0.0000000E+000, 0.0000000E+000,-3.2575836E+000,-2.9248283E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8887682E+001, 1.1471479E+001,-1.0186796E-001,-1.3850756E+001,-1.4067221E-001, 3.0337164E-003, 0.0000000E+000, 0.0000000E+000,-2.7370388E+000,-2.6187835E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8928988E+001, 1.1436481E+001,-1.0147022E-001,-1.3425986E+001,-1.4052893E-001, 3.0341795E-003, 0.0000000E+000, 0.0000000E+000,-2.3964124E+000,-2.2284695E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.8970293E+001, 1.1410371E+001,-1.0122859E-001,-1.2975962E+001,-1.4042229E-001, 3.0346537E-003, 0.0000000E+000, 0.0000000E+000,-1.9910805E+000,-1.8042067E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.9011600E+001, 1.1390929E+001,-1.0096218E-001,-1.2522893E+001,-1.4024910E-001, 3.0348399E-003, 0.0000000E+000, 0.0000000E+000,-1.5635836E+000,-1.3701412E+000, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.9052906E+001, 1.1376467E+001,-1.0104873E-001,-1.2081907E+001,-1.4001318E-001, 3.0346030E-003, 0.0000000E+000, 0.0000000E+000,-1.1416746E+000,-9.4346698E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.9094212E+001, 1.1365725E+001,-1.0091864E-001,-1.1669796E+001,-1.3975360E-001, 3.0349485E-003, 0.0000000E+000, 0.0000000E+000,-7.4523141E-001,-5.4170844E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.9135517E+001, 1.1357749E+001,-1.0089934E-001,-1.1260068E+001,-1.3932965E-001, 3.0344031E-003, 0.0000000E+000, 0.0000000E+000,-3.6020196E-001,-1.3951380E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.9176823E+001, 1.1353376E+001,-1.0110184E-001,-1.0820444E+001,-1.3894909E-001, 3.0337204E-003, 0.0000000E+000, 0.0000000E+000, 3.6779441E-002, 2.9591445E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
 2.9218128E+001, 1.1350235E+001,-1.1072938E-001,-1.0380544E+001,-1.3860312E-001, 3.0333183E-003, 0.0000000E+000, 0.0000000E+000, 4.6796200E-001, 7.2339262E-001, 0.0000000E+000, 7.3226172E-004, 0.0000000E+000
